Iteration,Stage,Method,Threshold,Calib P,Calib R,Calib F1,Calib FPR,Constraint satisfied,P,R,F1,Acc,TP,FP,TN,FN
94,S7,bridge_alpha_0.35,2.5669384557209245,0.7592592592592593,0.8367346938775511,0.796116504854369,0.13,True,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,59,6,174,11
95,S7,ADP-only-DINO,1.7078936100006104,0.7547169811320755,0.8163265306122449,0.7843137254901962,0.13,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
95,S7,AHL-DINO,0.59893835,0.8461538461538461,0.673469387755102,0.75,0.06,True,0.9534883720930233,0.5857142857142857,0.7256637168141594,0.876,41,2,178,29
95,S7,bridge_alpha_0.35,2.9130414128216486,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.09,True,0.9032258064516129,0.8,0.8484848484848486,0.92,56,6,174,14
96,S7,ADP-only-DINO,1.6910375356674194,0.7241379310344828,0.8571428571428571,0.7850467289719627,0.16,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
96,S7,AHL-DINO,0.5805198,0.8974358974358975,0.7142857142857143,0.7954545454545455,0.04,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
96,S7,bridge_alpha_0.35,2.5669384557209245,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.07,True,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,59,6,174,11
97,S7,ADP-only-DINO,1.3925561904907227,0.5308641975308642,0.8775510204081632,0.6615384615384615,0.38,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
97,S7,AHL-DINO,0.5805198,0.9047619047619048,0.7755102040816326,0.8351648351648353,0.04,True,0.9591836734693877,0.6714285714285714,0.7899159663865546,0.9,47,2,178,23
97,S7,bridge_alpha_0.35,2.5669384557209245,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.06,True,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,59,6,174,11
98,S7,ADP-only-DINO,1.7296051979064941,0.78,0.7959183673469388,0.7878787878787878,0.11,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
98,S7,AHL-DINO,0.5892701,0.8461538461538461,0.673469387755102,0.75,0.06,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
98,S7,bridge_alpha_0.35,2.4641474573623876,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
99,S7,ADP-only-DINO,1.7078936100006104,0.7090909090909091,0.7959183673469388,0.75,0.16,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
99,S7,AHL-DINO,0.5892701,0.8648648648648649,0.6530612244897959,0.7441860465116279,0.05,True,0.9555555555555556,0.6142857142857143,0.7478260869565218,0.884,43,2,178,27
99,S7,bridge_alpha_0.35,1.6296608077589894,0.7049180327868853,0.8775510204081632,0.7818181818181819,0.18,True,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.936,66,12,168,4
0,S8,ADP-only-DINO,1.3743973970413208,0.5662650602409639,0.9591836734693877,0.7121212121212123,0.36,True,0.6388888888888888,0.9857142857142858,0.7752808988764045,0.84,69,39,141,1
0,S8,AHL-DINO,0.47992623,0.6964285714285714,0.7959183673469388,0.7428571428571428,0.17,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
0,S8,bridge_alpha_0.70,0.665408749607131,0.6025641025641025,0.9591836734693877,0.7401574803149606,0.31,True,0.7291666666666666,1.0,0.8433734939759037,0.896,70,26,154,0
1,S8,ADP-only-DINO,1.5180679559707642,0.5569620253164557,0.8979591836734694,0.6875,0.35,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
1,S8,AHL-DINO,0.5025439,0.6976744186046512,0.6122448979591837,0.6521739130434783,0.13,True,0.9074074074074074,0.7,0.7903225806451613,0.896,49,5,175,21
1,S8,bridge_alpha_0.70,2.9384913785918236,0.6610169491525424,0.7959183673469388,0.7222222222222222,0.2,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
2,S8,ADP-only-DINO,1.805474877357483,0.7,0.7142857142857143,0.7070707070707072,0.15,True,0.875,0.8,0.8358208955223881,0.912,56,8,172,14
2,S8,AHL-DINO,0.5025439,0.6086956521739131,0.5714285714285714,0.5894736842105263,0.18,True,0.9074074074074074,0.7,0.7903225806451613,0.896,49,5,175,21
2,S8,bridge_alpha_0.70,2.9384913785918236,0.74,0.7551020408163265,0.7474747474747474,0.13,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
3,S8,ADP-only-DINO,1.7581079006195068,0.6956521739130435,0.6530612244897959,0.6736842105263158,0.14,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
3,S8,AHL-DINO,0.5150578,0.7777777777777778,0.7142857142857143,0.7446808510638298,0.1,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
3,S8,bridge_alpha_0.70,2.9384913785918236,0.723404255319149,0.6938775510204082,0.7083333333333333,0.13,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
4,S8,ADP-only-DINO,1.784908413887024,0.75,0.7346938775510204,0.7422680412371135,0.12,True,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,57,9,171,13
4,S8,AHL-DINO,0.5150578,0.6938775510204082,0.6938775510204082,0.6938775510204082,0.15,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
4,S8,bridge_alpha_0.70,3.2690909756967472,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.09,True,0.8888888888888888,0.8,0.8421052631578948,0.916,56,7,173,14
5,S8,ADP-only-DINO,1.9365781545639038,0.8780487804878049,0.7346938775510204,0.8,0.05,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
5,S8,AHL-DINO,0.4777651,0.7358490566037735,0.7959183673469388,0.7647058823529412,0.14,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
5,S8,bridge_alpha_0.70,2.9384913785918236,0.803921568627451,0.8367346938775511,0.8200000000000001,0.1,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
6,S8,ADP-only-DINO,1.7581079006195068,0.8292682926829268,0.6938775510204082,0.7555555555555555,0.07,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
6,S8,AHL-DINO,0.5150578,0.7777777777777778,0.7142857142857143,0.7446808510638298,0.1,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
6,S8,bridge_alpha_0.70,2.9384913785918236,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.06,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
7,S8,ADP-only-DINO,1.9365781545639038,0.8974358974358975,0.7142857142857143,0.7954545454545455,0.04,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
7,S8,AHL-DINO,0.4777651,0.6964285714285714,0.7959183673469388,0.7428571428571428,0.17,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
7,S8,bridge_alpha_0.70,3.058957700529589,0.8333333333333334,0.8163265306122449,0.8247422680412372,0.08,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
8,S8,ADP-only-DINO,1.5180679559707642,0.6615384615384615,0.8775510204081632,0.7543859649122807,0.22,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
8,S8,AHL-DINO,0.5150578,0.8478260869565217,0.7959183673469388,0.8210526315789473,0.07,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
8,S8,bridge_alpha_0.70,2.9384913785918236,0.78,0.7959183673469388,0.7878787878787878,0.11,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
9,S8,ADP-only-DINO,1.7581079006195068,0.8536585365853658,0.7142857142857143,0.7777777777777778,0.06,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
9,S8,AHL-DINO,0.4777651,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.1,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
9,S8,bridge_alpha_0.70,2.9384913785918236,0.8809523809523809,0.7551020408163265,0.8131868131868131,0.05,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
10,S8,ADP-only-DINO,2.005892276763916,0.8055555555555556,0.5918367346938775,0.6823529411764706,0.07,True,0.8936170212765957,0.6,0.7179487179487181,0.868,42,5,175,28
10,S8,AHL-DINO,0.4777651,0.6481481481481481,0.7142857142857143,0.6796116504854369,0.19,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
10,S8,bridge_alpha_0.70,3.6120020162864366,0.7906976744186046,0.6938775510204082,0.7391304347826086,0.09,True,0.8833333333333333,0.7571428571428571,0.8153846153846154,0.904,53,7,173,17
11,S8,ADP-only-DINO,1.5180679559707642,0.5909090909090909,0.7959183673469388,0.6782608695652174,0.27,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
11,S8,AHL-DINO,0.5150578,0.7555555555555555,0.6938775510204082,0.723404255319149,0.11,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
11,S8,bridge_alpha_0.70,2.9384913785918236,0.7,0.7142857142857143,0.7070707070707072,0.15,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
12,S8,ADP-only-DINO,1.7078936100006104,0.7708333333333334,0.7551020408163265,0.7628865979381444,0.11,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
12,S8,AHL-DINO,0.4786864,0.7884615384615384,0.8367346938775511,0.8118811881188118,0.11,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
12,S8,bridge_alpha_0.70,3.1486461559043413,0.8297872340425532,0.7959183673469388,0.8125,0.08,True,0.8888888888888888,0.8,0.8421052631578948,0.916,56,7,173,14
13,S8,ADP-only-DINO,1.7581079006195068,0.7727272727272727,0.6938775510204082,0.7311827956989247,0.1,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
13,S8,AHL-DINO,0.4786864,0.7291666666666666,0.7142857142857143,0.7216494845360826,0.13,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
13,S8,bridge_alpha_0.70,2.9384913785918236,0.8181818181818182,0.7346938775510204,0.7741935483870968,0.08,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
14,S8,ADP-only-DINO,1.7581079006195068,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.1,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
14,S8,AHL-DINO,0.4777651,0.7551020408163265,0.7551020408163265,0.7551020408163265,0.12,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
14,S8,bridge_alpha_0.70,2.9384913785918236,0.8297872340425532,0.7959183673469388,0.8125,0.08,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
15,S8,ADP-only-DINO,1.7296051979064941,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.1,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
15,S8,AHL-DINO,0.4777651,0.7346938775510204,0.7346938775510204,0.7346938775510203,0.13,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
15,S8,bridge_alpha_0.70,2.5751655335709644,0.8,0.8163265306122449,0.8080808080808082,0.1,True,0.8676470588235294,0.8428571428571429,0.855072463768116,0.92,59,9,171,11
16,S8,ADP-only-DINO,1.3925561904907227,0.6428571428571429,0.9183673469387755,0.7563025210084034,0.25,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
16,S8,AHL-DINO,0.5150578,0.782608695652174,0.7346938775510204,0.7578947368421053,0.1,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
16,S8,bridge_alpha_0.70,0.2757351626114659,0.6621621621621622,1.0,0.7967479674796748,0.25,True,0.6666666666666666,1.0,0.8,0.86,70,35,145,0
17,S8,ADP-only-DINO,1.7078936100006104,0.6792452830188679,0.7346938775510204,0.7058823529411764,0.17,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
17,S8,AHL-DINO,0.5150578,0.8,0.7346938775510204,0.7659574468085106,0.09,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
17,S8,bridge_alpha_0.70,2.5751655335709644,0.7037037037037037,0.7755102040816326,0.7378640776699029,0.16,True,0.8676470588235294,0.8428571428571429,0.855072463768116,0.92,59,9,171,11
18,S8,ADP-only-DINO,1.7296051979064941,0.8478260869565217,0.7959183673469388,0.8210526315789473,0.07,True,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,58,10,170,12
18,S8,AHL-DINO,0.5258565,0.7777777777777778,0.7142857142857143,0.7446808510638298,0.1,True,0.9333333333333333,0.6,0.7304347826086957,0.876,42,3,177,28
18,S8,bridge_alpha_0.70,2.5751655335709644,0.875,0.8571428571428571,0.8659793814432989,0.06,True,0.8676470588235294,0.8428571428571429,0.855072463768116,0.92,59,9,171,11
19,S8,ADP-only-DINO,1.7078936100006104,0.7058823529411765,0.7346938775510204,0.7200000000000001,0.15,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
19,S8,AHL-DINO,0.4786864,0.6296296296296297,0.6938775510204082,0.6601941747572815,0.2,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
19,S8,bridge_alpha_0.70,3.058957700529589,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.1,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
20,S8,ADP-only-DINO,1.989210605621338,0.9375,0.6122448979591837,0.7407407407407408,0.02,True,0.8958333333333334,0.6142857142857143,0.7288135593220338,0.872,43,5,175,27
20,S8,AHL-DINO,0.4777651,0.6949152542372882,0.8367346938775511,0.7592592592592592,0.18,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
20,S8,bridge_alpha_0.70,2.9384913785918236,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.06,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
21,S8,ADP-only-DINO,1.989210605621338,0.85,0.6938775510204082,0.7640449438202247,0.06,True,0.8958333333333334,0.6142857142857143,0.7288135593220338,0.872,43,5,175,27
21,S8,AHL-DINO,0.51907706,0.6666666666666666,0.6938775510204082,0.6799999999999999,0.17,True,0.9361702127659575,0.6285714285714286,0.7521367521367521,0.884,44,3,177,26
21,S8,bridge_alpha_0.70,2.9384913785918236,0.7777777777777778,0.8571428571428571,0.8155339805825242,0.12,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
22,S8,ADP-only-DINO,1.7078936100006104,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
22,S8,AHL-DINO,0.4786864,0.7636363636363637,0.8571428571428571,0.8076923076923076,0.13,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
22,S8,bridge_alpha_0.70,2.5751655335709644,0.6851851851851852,0.7551020408163265,0.7184466019417475,0.17,True,0.8676470588235294,0.8428571428571429,0.855072463768116,0.92,59,9,171,11
23,S8,ADP-only-DINO,2.0856833457946777,0.9333333333333333,0.5714285714285714,0.7088607594936709,0.02,True,0.8717948717948718,0.4857142857142857,0.6238532110091742,0.836,34,5,175,36
23,S8,AHL-DINO,0.47992623,0.5686274509803921,0.5918367346938775,0.58,0.22,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
23,S8,bridge_alpha_0.70,3.058957700529589,0.7659574468085106,0.7346938775510204,0.7499999999999999,0.11,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
24,S8,ADP-only-DINO,1.9418102502822876,0.8571428571428571,0.6122448979591837,0.7142857142857143,0.05,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
24,S8,AHL-DINO,0.4777651,0.7678571428571429,0.8775510204081632,0.819047619047619,0.13,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
24,S8,bridge_alpha_0.70,3.1486461559043413,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.09,True,0.8888888888888888,0.8,0.8421052631578948,0.916,56,7,173,14
25,S8,ADP-only-DINO,1.9418102502822876,0.7906976744186046,0.6938775510204082,0.7391304347826086,0.09,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
25,S8,AHL-DINO,0.4786864,0.5967741935483871,0.7551020408163265,0.6666666666666666,0.25,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
25,S8,bridge_alpha_0.70,3.6120020162864366,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.1,True,0.8833333333333333,0.7571428571428571,0.8153846153846154,0.904,53,7,173,17
26,S8,ADP-only-DINO,1.5180679559707642,0.6164383561643836,0.9183673469387755,0.7377049180327868,0.28,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
26,S8,AHL-DINO,0.4777651,0.66,0.673469387755102,0.6666666666666666,0.17,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
26,S8,bridge_alpha_0.70,2.5751655335709644,0.74,0.7551020408163265,0.7474747474747474,0.13,True,0.8676470588235294,0.8428571428571429,0.855072463768116,0.92,59,9,171,11
27,S8,ADP-only-DINO,1.9365781545639038,0.8974358974358975,0.7142857142857143,0.7954545454545455,0.04,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
27,S8,AHL-DINO,0.5150578,0.7317073170731707,0.6122448979591837,0.6666666666666666,0.11,True,0.92,0.6571428571428571,0.7666666666666667,0.888,46,4,176,24
27,S8,bridge_alpha_0.70,2.9384913785918236,0.803921568627451,0.8367346938775511,0.8200000000000001,0.1,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
28,S8,ADP-only-DINO,1.7078936100006104,0.6842105263157895,0.7959183673469388,0.7358490566037734,0.18,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
28,S8,AHL-DINO,0.4777651,0.65,0.7959183673469388,0.7155963302752293,0.21,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
28,S8,bridge_alpha_0.70,3.058957700529589,0.7407407407407407,0.8163265306122449,0.7766990291262137,0.14,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
29,S8,ADP-only-DINO,1.7078936100006104,0.7547169811320755,0.8163265306122449,0.7843137254901962,0.13,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
29,S8,AHL-DINO,0.51907706,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.1,True,0.9361702127659575,0.6285714285714286,0.7521367521367521,0.884,44,3,177,26
29,S8,bridge_alpha_0.70,3.058957700529589,0.8367346938775511,0.8367346938775511,0.8367346938775511,0.08,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
30,S8,ADP-only-DINO,1.7581079006195068,0.7674418604651163,0.673469387755102,0.7173913043478259,0.1,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
30,S8,AHL-DINO,0.4786864,0.6491228070175439,0.7551020408163265,0.6981132075471698,0.2,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
30,S8,bridge_alpha_0.70,3.058957700529589,0.8205128205128205,0.6530612244897959,0.7272727272727272,0.07,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
31,S8,ADP-only-DINO,1.5201109647750854,0.6119402985074627,0.8367346938775511,0.706896551724138,0.26,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
31,S8,AHL-DINO,0.4777651,0.7058823529411765,0.7346938775510204,0.7200000000000001,0.15,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
31,S8,bridge_alpha_0.70,2.9384913785918236,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.1,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
32,S8,ADP-only-DINO,1.5201109647750854,0.5714285714285714,0.8163265306122449,0.6722689075630252,0.3,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
32,S8,AHL-DINO,0.4777651,0.6206896551724138,0.7346938775510204,0.6728971962616822,0.22,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
32,S8,bridge_alpha_0.70,2.5751655335709644,0.6862745098039216,0.7142857142857143,0.7000000000000001,0.16,True,0.8676470588235294,0.8428571428571429,0.855072463768116,0.92,59,9,171,11
33,S8,ADP-only-DINO,1.3925561904907227,0.5897435897435898,0.9387755102040817,0.7244094488188976,0.32,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
33,S8,AHL-DINO,0.4786864,0.78,0.7959183673469388,0.7878787878787878,0.11,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
33,S8,bridge_alpha_0.70,3.058957700529589,0.74,0.7551020408163265,0.7474747474747474,0.13,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
34,S8,ADP-only-DINO,1.6910375356674194,0.711864406779661,0.8571428571428571,0.7777777777777777,0.17,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
34,S8,AHL-DINO,0.4777651,0.7090909090909091,0.7959183673469388,0.75,0.16,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
34,S8,bridge_alpha_0.70,3.058957700529589,0.84,0.8571428571428571,0.8484848484848485,0.08,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
35,S8,ADP-only-DINO,1.8823786973953247,0.8571428571428571,0.6122448979591837,0.7142857142857143,0.05,True,0.8727272727272727,0.6857142857142857,0.768,0.884,48,7,173,22
35,S8,AHL-DINO,0.4786864,0.7446808510638298,0.7142857142857143,0.7291666666666666,0.12,True,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9,55,10,170,15
35,S8,bridge_alpha_0.70,3.2690909756967472,0.868421052631579,0.673469387755102,0.7586206896551724,0.05,True,0.8888888888888888,0.8,0.8421052631578948,0.916,56,7,173,14
36,S8,ADP-only-DINO,1.7581079006195068,0.8222222222222222,0.7551020408163265,0.7872340425531914,0.08,True,0.8507462686567164,0.8142857142857143,0.832116788321168,0.908,57,10,170,13
36,S8,AHL-DINO,0.4777651,0.7547169811320755,0.8163265306122449,0.7843137254901962,0.13,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
36,S8,bridge_alpha_0.70,2.9384913785918236,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.06,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
37,S8,ADP-only-DINO,1.7078936100006104,0.7090909090909091,0.7959183673469388,0.75,0.16,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
37,S8,AHL-DINO,0.4777651,0.6792452830188679,0.7346938775510204,0.7058823529411764,0.17,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
37,S8,bridge_alpha_0.70,3.058957700529589,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.1,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
38,S8,ADP-only-DINO,1.7078936100006104,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.09,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
38,S8,AHL-DINO,0.51907706,0.7560975609756098,0.6326530612244898,0.6888888888888889,0.1,True,0.9361702127659575,0.6285714285714286,0.7521367521367521,0.884,44,3,177,26
38,S8,bridge_alpha_0.70,2.9384913785918236,0.8636363636363636,0.7755102040816326,0.8172043010752688,0.06,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
39,S8,ADP-only-DINO,1.7078936100006104,0.76,0.7755102040816326,0.7676767676767676,0.12,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
39,S8,AHL-DINO,0.51907706,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.09,True,0.9361702127659575,0.6285714285714286,0.7521367521367521,0.884,44,3,177,26
39,S8,bridge_alpha_0.70,2.9384913785918236,0.8222222222222222,0.7551020408163265,0.7872340425531914,0.08,True,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,58,7,173,12
40,S8,ADP-only-DINO,1.784908413887024,0.7906976744186046,0.6938775510204082,0.7391304347826086,0.09,True,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,57,9,171,13
40,S8,AHL-DINO,0.4777651,0.6481481481481481,0.7142857142857143,0.6796116504854369,0.19,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
40,S8,bridge_alpha_0.70,3.058957700529589,0.875,0.7142857142857143,0.7865168539325842,0.05,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
41,S8,ADP-only-DINO,1.989210605621338,0.8888888888888888,0.6530612244897959,0.7529411764705882,0.04,True,0.8958333333333334,0.6142857142857143,0.7288135593220338,0.872,43,5,175,27
41,S8,AHL-DINO,0.4777651,0.6981132075471698,0.7551020408163265,0.7254901960784315,0.16,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
41,S8,bridge_alpha_0.70,3.1486461559043413,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.1,True,0.8888888888888888,0.8,0.8421052631578948,0.916,56,7,173,14
42,S8,ADP-only-DINO,1.5180679559707642,0.6307692307692307,0.8367346938775511,0.7192982456140352,0.24,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
42,S8,AHL-DINO,0.48926395,0.6521739130434783,0.6122448979591837,0.631578947368421,0.16,True,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,53,6,174,17
42,S8,bridge_alpha_0.70,0.2757351626114659,0.6153846153846154,0.9795918367346939,0.7559055118110237,0.3,True,0.6666666666666666,1.0,0.8,0.86,70,35,145,0
43,S8,ADP-only-DINO,1.9504194259643555,0.8260869565217391,0.7755102040816326,0.8,0.08,True,0.8653846153846154,0.6428571428571429,0.7377049180327869,0.872,45,7,173,25
43,S8,AHL-DINO,0.4777651,0.676923076923077,0.8979591836734694,0.7719298245614036,0.21,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
43,S8,bridge_alpha_0.70,3.994288122347733,0.8478260869565217,0.7959183673469388,0.8210526315789473,0.07,True,0.8846153846153846,0.6571428571428571,0.7540983606557377,0.88,46,6,174,24
44,S8,ADP-only-DINO,1.6910375356674194,0.6551724137931034,0.7755102040816326,0.7102803738317757,0.2,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
44,S8,AHL-DINO,0.4777651,0.6296296296296297,0.6938775510204082,0.6601941747572815,0.2,True,0.8484848484848485,0.8,0.823529411764706,0.904,56,10,170,14
44,S8,bridge_alpha_0.70,3.058957700529589,0.72,0.7346938775510204,0.7272727272727272,0.14,True,0.890625,0.8142857142857143,0.8507462686567163,0.92,57,7,173,13
