stage,alpha,threshold,calib_precision,calib_recall,calib_f1,calib_accuracy,calib_fpr,test_precision,test_recall,test_f1,test_accuracy,test_fpr,test_tp,test_fp,test_tn,test_fn,auc_roc,auc_pr
S7,0.29,2.6771798147572485,0.8181818181818182,0.7346938775510204,0.7741935483870968,0.8590604026845637,0.08,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9812698412698413,0.9448503127174402
S7,0.3,2.3311410745246723,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,0.05,57,9,171,13,0.9812698412698413,0.9445419886689217
S7,0.31,2.4157119828575393,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.8657718120805369,0.09,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9812698412698413,0.9439343831162468
S7,0.32,2.5002828911904063,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.8657718120805369,0.09,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9812698412698413,0.9438566099668073
S7,0.33,2.540678019990562,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.8657718120805369,0.09,0.90625,0.8285714285714286,0.8656716417910447,0.928,0.03333333333333333,58,6,174,12,0.9814285714285714,0.9441884679656775
S7,0.34,2.4150240058451544,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.8657718120805369,0.1,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,0.03888888888888889,59,7,173,11,0.9812698412698413,0.9436180336840632
S7,0.35,2.4641474573623876,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.8657718120805369,0.1,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,0.03888888888888889,59,7,173,11,0.9811111111111112,0.942827778834465
S7,0.36,2.4383016739155474,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.8657718120805369,0.1,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,0.03888888888888889,59,7,173,11,0.9814285714285714,0.943498289020923
S7,0.37,2.4897134020252953,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.8590604026845637,0.1,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,0.03888888888888889,59,7,173,11,0.9815873015873016,0.9438721504408967
S7,0.38,2.451100875177481,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.8590604026845637,0.1,0.8970588235294118,0.8714285714285714,0.8840579710144928,0.936,0.03888888888888889,61,7,173,9,0.9815873015873016,0.9439744370826277
S7,0.39,2.412488348329666,0.7647058823529411,0.7959183673469388,0.7799999999999999,0.8523489932885906,0.12,0.8732394366197183,0.8857142857142857,0.8794326241134751,0.932,0.05,62,9,171,8,0.9817460317460318,0.9442646263523907
S7,0.4,2.249147971334802,0.7321428571428571,0.8367346938775511,0.7809523809523811,0.8456375838926175,0.15,0.8611111111111112,0.8857142857142857,0.8732394366197184,0.928,0.05555555555555555,62,10,170,8,0.981984126984127,0.9450424515988097
S7,0.41,2.267674430457189,0.7321428571428571,0.8367346938775511,0.7809523809523811,0.8456375838926175,0.15,0.8611111111111112,0.8857142857142857,0.8732394366197184,0.928,0.05555555555555555,62,10,170,8,0.981904761904762,0.9448142024043952
S7,0.42,2.2335489817655176,0.7321428571428571,0.8367346938775511,0.7809523809523811,0.8456375838926175,0.15,0.863013698630137,0.9,0.881118881118881,0.932,0.05555555555555555,63,10,170,7,0.981904761904762,0.944482210452685
S7,0.43,2.199423533073846,0.7192982456140351,0.8367346938775511,0.7735849056603773,0.8389261744966443,0.16,0.863013698630137,0.9,0.881118881118881,0.932,0.05555555555555555,63,10,170,7,0.981904761904762,0.9444527565658671
S7,0.44,2.165298084382174,0.7192982456140351,0.8367346938775511,0.7735849056603773,0.8389261744966443,0.16,0.8648648648648649,0.9142857142857143,0.888888888888889,0.936,0.05555555555555555,64,10,170,6,0.981984126984127,0.9446239894425794
S7,0.45,2.7990343932726023,0.8181818181818182,0.7346938775510204,0.7741935483870968,0.8590604026845637,0.08,0.9104477611940298,0.8714285714285714,0.8905109489051095,0.94,0.03333333333333333,61,6,174,9,0.9820634920634921,0.9447384148543769
S7,0.46,2.8630186512621516,0.8181818181818182,0.7346938775510204,0.7741935483870968,0.8590604026845637,0.08,0.9076923076923077,0.8428571428571429,0.8740740740740741,0.932,0.03333333333333333,59,6,174,11,0.9821428571428572,0.9452841306547426
S7,0.47,2.818775278899512,0.8222222222222222,0.7551020408163265,0.7872340425531914,0.8657718120805369,0.08,0.8955223880597015,0.8571428571428571,0.8759124087591241,0.932,0.03888888888888889,60,7,173,10,0.9821428571428572,0.9453636727322939
S7,0.48,2.9001506085516136,0.8222222222222222,0.7551020408163265,0.7872340425531914,0.8657718120805369,0.08,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,0.03888888888888889,58,7,173,12,0.9820634920634921,0.9452257297928803
S7,0.49,2.9065187575103986,0.8222222222222222,0.7551020408163265,0.7872340425531914,0.8657718120805369,0.08,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9818253968253968,0.9444755302785653
S7,0.5,2.9115704970453637,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.8590604026845637,0.09,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.981984126984127,0.9448285669103743
S7,0.51,2.916622236580329,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.8590604026845637,0.09,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.981984126984127,0.9448960186402302
S7,0.52,2.9216739761152937,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.8590604026845637,0.09,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,0.03888888888888889,58,7,173,12,0.9821428571428572,0.9457026618741489
S7,0.53,2.926725715650259,0.8043478260869565,0.7551020408163265,0.7789473684210526,0.8590604026845637,0.09,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,0.03888888888888889,58,7,173,12,0.9820634920634921,0.9455862106075205
S7,0.54,3.3748927151785457,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9,0.7714285714285715,0.8307692307692307,0.912,0.03333333333333333,54,6,174,16,0.9818253968253968,0.9448880325975524
S7,0.55,3.4388769731680955,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9,0.7714285714285715,0.8307692307692307,0.912,0.03333333333333333,54,6,174,16,0.9818253968253968,0.9448736209594601
S7,0.56,3.495739939224288,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9,0.7714285714285715,0.8307692307692307,0.912,0.03333333333333333,54,6,174,16,0.9816666666666667,0.9448004523782526
S7,0.57,3.544863390741521,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9,0.7714285714285715,0.8307692307692307,0.912,0.03333333333333333,54,6,174,16,0.9816666666666667,0.9448004523782526
S7,0.58,3.5939868422587544,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9,0.7714285714285715,0.8307692307692307,0.912,0.03333333333333333,54,6,174,16,0.9816666666666667,0.9448004523782526
S7,0.59,3.6431102937759876,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,0.03333333333333333,53,6,174,17,0.9815873015873017,0.9444129128172625
S7,0.6,3.6569132777358164,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,0.03333333333333333,53,6,174,17,0.9814285714285715,0.9438924752137043
S7,0.61,3.668154701157007,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,0.03333333333333333,53,6,174,17,0.9812698412698412,0.94335626072791
S7,0.62,3.679396124578197,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8833333333333333,0.7571428571428571,0.8153846153846154,0.904,0.03888888888888889,53,7,173,17,0.9809523809523809,0.9424295794096079
S7,0.63,3.690637547999388,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8833333333333333,0.7571428571428571,0.8153846153846154,0.904,0.03888888888888889,53,7,173,17,0.9808730158730159,0.94226032992529
S7,0.64,3.7018789714205784,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8852459016393442,0.7714285714285715,0.8244274809160306,0.908,0.03888888888888889,54,7,173,16,0.9809523809523809,0.9432145939373446
S7,0.65,3.713120394841769,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8852459016393442,0.7714285714285715,0.8244274809160306,0.908,0.03888888888888889,54,7,173,16,0.9807936507936508,0.9426088649688696
S7,0.66,3.724361818262959,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8852459016393442,0.7714285714285715,0.8244274809160306,0.908,0.03888888888888889,54,7,173,16,0.9807142857142856,0.9426713822167347
S7,0.67,3.73560324168415,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8870967741935484,0.7857142857142857,0.8333333333333333,0.912,0.03888888888888889,55,7,173,15,0.9807936507936508,0.9426991435503225
S7,0.68,3.7468446651053404,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8870967741935484,0.7857142857142857,0.8333333333333333,0.912,0.03888888888888889,55,7,173,15,0.9803968253968254,0.941441524233019
S7,0.69,3.7580860885265306,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8870967741935484,0.7857142857142857,0.8333333333333333,0.912,0.03888888888888889,55,7,173,15,0.9799206349206349,0.9403504783088426
S7,0.7,2.9919126181113027,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.8590604026845637,0.1,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9795238095238095,0.9395928859839404
S7,0.71,3.017657027279629,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.8590604026845637,0.1,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9792857142857143,0.9386709640075032
S7,0.72,3.022708766814594,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.8590604026845637,0.1,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9795238095238095,0.9394247914350596
S7,0.73,3.027760506349559,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9794444444444445,0.9393864321892311
S7,0.74,3.032812245884524,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9791269841269841,0.9381432664086911
S7,0.75,3.037863985419489,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9791269841269841,0.937823005102816
S7,0.76,3.042915724954454,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9785714285714286,0.9363075043135461
S7,0.77,3.0479674644894192,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9784920634920635,0.9357054969052467
S7,0.78,3.362625014272955,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.8523489932885906,0.1,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.978015873015873,0.9347739186954631
S7,0.79,3.271564688224988,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.8523489932885906,0.1,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9773015873015872,0.9327232108390673
S7,0.8,3.180504362177021,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.8523489932885906,0.1,0.8769230769230769,0.8142857142857143,0.8444444444444444,0.916,0.044444444444444446,57,8,172,13,0.976984126984127,0.9320791402882024
S7,0.81,3.0681744226292795,0.7450980392156863,0.7755102040816326,0.76,0.8389261744966443,0.13,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9766666666666667,0.9308027923011166
S7,0.82,2.998383710081088,0.7450980392156863,0.7755102040816326,0.76,0.8389261744966443,0.13,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9763492063492064,0.9304594088220686
S7,0.83,3.377601672494188,0.782608695652174,0.7346938775510204,0.7578947368421053,0.8456375838926175,0.1,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9761111111111112,0.9298734961633963
S7,0.84,3.342646004613746,0.782608695652174,0.7346938775510204,0.7578947368421053,0.8456375838926175,0.1,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9757142857142858,0.9285683428858141
S7,0.85,3.0883813807691394,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9753968253968254,0.9278507468220499
S7,0.86,3.093433120304104,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9751587301587301,0.9272566454914941
S7,0.87,3.0984848598390693,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.974920634920635,0.9270524870805923
S7,0.88,3.1035365993740345,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9747619047619047,0.9267673406529189
S7,0.89,3.108588338908999,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.928,0.044444444444444446,60,8,172,10,0.9744444444444444,0.9257253943600232
S7,0.9,3.1136400784439644,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8695652173913043,0.8571428571428571,0.8633093525179856,0.924,0.05,60,9,171,10,0.9738888888888888,0.9244681681357105
S7,0.91,3.0979563294506542,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8695652173913043,0.8571428571428571,0.8633093525179856,0.924,0.05,60,9,171,10,0.9733333333333334,0.9230334870162038
S7,0.92,3.063000661570212,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9728571428571429,0.9222155223512044
S7,0.93,3.02804499368977,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9726190476190476,0.9219935554041757
S7,0.94,2.993089325809329,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9723809523809525,0.9213681358423382
S7,0.95,2.958133657928887,0.7254901960784313,0.7551020408163265,0.74,0.825503355704698,0.14,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9715873015873016,0.9188961723612351
S7,0.96,2.9979570335958865,0.7346938775510204,0.7346938775510204,0.7346938775510203,0.825503355704698,0.13,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9711111111111111,0.9173288488043159
S7,0.97,2.8882223221680032,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.8187919463087249,0.15,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9706349206349206,0.9165059687762678
S7,0.98,2.82674180670242,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.8187919463087249,0.15,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,0.06111111111111111,59,11,169,11,0.9704761904761905,0.9167919974188538
S7,0.99,2.741134193255687,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.8187919463087249,0.15,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,0.06111111111111111,60,11,169,10,0.9696825396825397,0.9158735719715286
S7,1.0,2.783355318526678,0.7058823529411765,0.7346938775510204,0.7200000000000001,0.8120805369127517,0.15,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,0.06111111111111111,59,11,169,11,0.9690476190476192,0.9150818859353809
S8,0.0,1.1873272680874607,0.6851851851851852,0.7551020408163265,0.7184466019417475,0.8053691275167785,0.17,0.8484848484848485,0.8,0.823529411764706,0.904,0.05555555555555555,56,10,170,14,0.9361904761904762,0.8881426079716889
S8,0.01,1.1901822529231536,0.6851851851851852,0.7551020408163265,0.7184466019417475,0.8053691275167785,0.17,0.835820895522388,0.8,0.8175182481751825,0.9,0.06111111111111111,56,11,169,14,0.9394444444444444,0.8910045000995355
S8,0.02,1.1930372377588463,0.6727272727272727,0.7551020408163265,0.7115384615384616,0.7986577181208053,0.18,0.835820895522388,0.8,0.8175182481751825,0.9,0.06111111111111111,56,11,169,14,0.9426190476190477,0.8939582791918151
S8,0.03,1.195892222594539,0.6727272727272727,0.7551020408163265,0.7115384615384616,0.7986577181208053,0.18,0.8484848484848485,0.8,0.823529411764706,0.904,0.05555555555555555,56,10,170,14,0.9455555555555555,0.896866835191694
S8,0.04,1.1987472074302317,0.6727272727272727,0.7551020408163265,0.7115384615384616,0.7986577181208053,0.18,0.8484848484848485,0.8,0.823529411764706,0.904,0.05555555555555555,56,10,170,14,0.9481746031746032,0.8998644659311156
S8,0.05,1.2016021922659246,0.6727272727272727,0.7551020408163265,0.7115384615384616,0.7986577181208053,0.18,0.835820895522388,0.8,0.8175182481751825,0.9,0.06111111111111111,56,11,169,14,0.950952380952381,0.9014054369063003
S8,0.06,1.2044571771016175,0.6727272727272727,0.7551020408163265,0.7115384615384616,0.7986577181208053,0.18,0.8405797101449275,0.8285714285714286,0.8345323741007195,0.908,0.06111111111111111,58,11,169,12,0.9531746031746031,0.902910931555694
S8,0.07,1.20731216193731,0.6727272727272727,0.7551020408163265,0.7115384615384616,0.7986577181208053,0.18,0.8405797101449275,0.8285714285714286,0.8345323741007195,0.908,0.06111111111111111,58,11,169,12,0.9555555555555556,0.9045030032133241
S8,0.08,1.1858900365235516,0.6785714285714286,0.7755102040816326,0.7238095238095238,0.8053691275167785,0.18,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,0.06111111111111111,59,11,169,11,0.9576190476190476,0.9058123881328336
S8,0.09,1.213022131608696,0.6666666666666666,0.7755102040816326,0.7169811320754716,0.7986577181208053,0.19,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,0.06111111111111111,59,11,169,11,0.959920634920635,0.9089111726974095
S8,0.1,1.2158771164443885,0.6666666666666666,0.7755102040816326,0.7169811320754716,0.7986577181208053,0.19,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,0.06111111111111111,59,11,169,11,0.961984126984127,0.9114502841780344
S8,0.11,1.2187321012800814,0.6551724137931034,0.7755102040816326,0.7102803738317757,0.7919463087248322,0.2,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,0.06111111111111111,60,11,169,10,0.9638888888888889,0.9134216364066636
S8,0.12,1.1133318853681664,0.6451612903225806,0.8163265306122449,0.7207207207207208,0.7919463087248322,0.22,0.8133333333333334,0.8714285714285714,0.8413793103448276,0.908,0.07777777777777778,61,14,166,9,0.9652380952380952,0.9148276437119551
S8,0.13,1.2059272051661958,0.6451612903225806,0.8163265306122449,0.7207207207207208,0.7919463087248322,0.22,0.8243243243243243,0.8714285714285714,0.8472222222222222,0.912,0.07222222222222222,61,13,167,9,0.966984126984127,0.9163947049368673
S8,0.14,1.2272970557871599,0.6451612903225806,0.8163265306122449,0.7207207207207208,0.7919463087248322,0.22,0.8356164383561644,0.8714285714285714,0.8531468531468531,0.916,0.06666666666666667,61,12,168,9,0.9686507936507938,0.9184397729096587
S8,0.15,1.3911178447622543,0.6785714285714286,0.7755102040816326,0.7238095238095238,0.8053691275167785,0.18,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,0.06111111111111111,60,11,169,10,0.9692063492063492,0.9183620204796127
S8,0.16,1.480256094921192,0.7169811320754716,0.7755102040816326,0.7450980392156863,0.825503355704698,0.15,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.92,0.05555555555555555,60,10,170,10,0.9704761904761905,0.9197378985461049
S8,0.17,1.5346131058442825,0.7169811320754716,0.7755102040816326,0.7450980392156863,0.825503355704698,0.15,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9717460317460318,0.9217924306628394
S8,0.18,1.554246170518371,0.7169811320754716,0.7755102040816326,0.7450980392156863,0.825503355704698,0.15,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.973015873015873,0.924271191081082
S8,0.19,1.5738792351924593,0.7169811320754716,0.7755102040816326,0.7450980392156863,0.825503355704698,0.15,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9738888888888888,0.9257471976527448
S8,0.2,1.593003908065216,0.7037037037037037,0.7755102040816326,0.7378640776699029,0.8187919463087249,0.16,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9749206349206349,0.9288758694095872
S8,0.21,1.2472819496370091,0.6612903225806451,0.8367346938775511,0.7387387387387386,0.8053691275167785,0.21,0.8205128205128205,0.9142857142857143,0.8648648648648648,0.92,0.07777777777777778,64,14,166,6,0.9753174603174604,0.9295395903225319
S8,0.22,1.16118650369491,0.6515151515151515,0.8775510204081632,0.7478260869565216,0.8053691275167785,0.23,0.8148148148148148,0.9428571428571428,0.8741721854304636,0.924,0.08333333333333333,66,15,165,4,0.9758730158730159,0.9303864266680077
S8,0.23,1.1523259546508222,0.6515151515151515,0.8775510204081632,0.7478260869565216,0.8053691275167785,0.23,0.8148148148148148,0.9428571428571428,0.8741721854304636,0.924,0.08333333333333333,66,15,165,4,0.9763492063492063,0.9310339309171785
S8,0.24,1.126014752898845,0.6470588235294118,0.8979591836734694,0.7521367521367522,0.8053691275167785,0.24,0.8148148148148148,0.9428571428571428,0.8741721854304636,0.924,0.08333333333333333,66,15,165,4,0.9773015873015873,0.9332254516348527
S8,0.25,1.4999625968955013,0.6833333333333333,0.8367346938775511,0.7522935779816514,0.8187919463087249,0.19,0.8533333333333334,0.9142857142857143,0.8827586206896552,0.932,0.06111111111111111,64,11,169,6,0.9775396825396826,0.9338982255956119
S8,0.26,1.261556873815473,0.6615384615384615,0.8775510204081632,0.7543859649122807,0.8120805369127517,0.22,0.825,0.9428571428571428,0.88,0.928,0.07777777777777778,66,14,166,4,0.9775396825396826,0.9336152497174176
S8,0.27,1.3630800028026102,0.6774193548387096,0.8571428571428571,0.7567567567567567,0.8187919463087249,0.2,0.8333333333333334,0.9285714285714286,0.8783783783783784,0.928,0.07222222222222222,65,13,167,5,0.9784126984126985,0.9353542902044321
S8,0.28,1.4421017527705318,0.6885245901639344,0.8571428571428571,0.7636363636363637,0.825503355704698,0.19,0.8441558441558441,0.9285714285714286,0.8843537414965986,0.932,0.06666666666666667,65,12,168,5,0.9787301587301588,0.9357105656189453
S8,0.29,1.4531515122776673,0.6885245901639344,0.8571428571428571,0.7636363636363637,0.825503355704698,0.19,0.8441558441558441,0.9285714285714286,0.8843537414965986,0.932,0.06666666666666667,65,12,168,5,0.9787301587301587,0.9354016399662165
S8,0.3,1.4262162968339858,0.6774193548387096,0.8571428571428571,0.7567567567567567,0.8187919463087249,0.2,0.8441558441558441,0.9285714285714286,0.8843537414965986,0.932,0.06666666666666667,65,12,168,5,0.9788888888888888,0.9354213185503448
S8,0.31,1.0814415622981213,0.6428571428571429,0.9183673469387755,0.7563025210084034,0.8053691275167785,0.25,0.8214285714285714,0.9857142857142858,0.8961038961038961,0.936,0.08333333333333333,69,15,165,1,0.9794444444444445,0.9368671400821336
S8,0.32,1.0725810132540337,0.6428571428571429,0.9183673469387755,0.7563025210084034,0.8053691275167785,0.25,0.8214285714285714,0.9857142857142858,0.8961038961038961,0.936,0.08333333333333333,69,15,165,1,0.9796031746031746,0.9367721234586738
S8,0.33,1.063720464209946,0.6428571428571429,0.9183673469387755,0.7563025210084034,0.8053691275167785,0.25,0.8214285714285714,0.9857142857142858,0.8961038961038961,0.936,0.08333333333333333,69,15,165,1,0.9794444444444445,0.9361130149469958
S8,0.34,1.2843967525010154,0.6567164179104478,0.8979591836734694,0.7586206896551725,0.8120805369127517,0.23,0.8292682926829268,0.9714285714285714,0.8947368421052632,0.936,0.07777777777777778,68,14,166,2,0.9794444444444443,0.9354060333011958
S8,0.35,1.287251737336708,0.6567164179104478,0.8979591836734694,0.7586206896551725,0.8120805369127517,0.23,0.8292682926829268,0.9714285714285714,0.8947368421052632,0.936,0.07777777777777778,68,14,166,2,0.9794444444444445,0.9354401275669448
S8,0.36,1.2646050041718961,0.6470588235294118,0.8979591836734694,0.7521367521367522,0.8053691275167785,0.24,0.8292682926829268,0.9714285714285714,0.8947368421052632,0.936,0.07777777777777778,68,14,166,2,0.9796031746031747,0.9360474547121846
S8,0.37,1.2376697887282146,0.6470588235294118,0.8979591836734694,0.7521367521367522,0.8053691275167785,0.24,0.8333333333333334,1.0,0.9090909090909091,0.944,0.07777777777777778,70,14,166,0,0.9795238095238096,0.9360514922460719
S8,0.38,1.2958166918437866,0.6515151515151515,0.8775510204081632,0.7478260869565216,0.8053691275167785,0.23,0.8313253012048193,0.9857142857142858,0.9019607843137254,0.94,0.07777777777777778,69,14,166,1,0.9796825396825397,0.9366327657560496
S8,0.39,1.2986716766794792,0.6515151515151515,0.8775510204081632,0.7478260869565216,0.8053691275167785,0.23,0.8333333333333334,1.0,0.9090909090909091,0.944,0.07777777777777778,70,14,166,0,0.9797619047619048,0.936029286022267
S8,0.4,2.3903627523855917,0.7777777777777778,0.7142857142857143,0.7446808510638298,0.8389261744966443,0.1,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9801587301587302,0.9373015466412855
S8,0.41,2.4693845023535124,0.7954545454545454,0.7142857142857143,0.7526881720430106,0.8456375838926175,0.09,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9800793650793651,0.9371922409067277
S8,0.42,2.442263350955233,0.782608695652174,0.7346938775510204,0.7578947368421053,0.8456375838926175,0.1,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.98,0.9368979323102803
S8,0.43,2.497692807076394,0.782608695652174,0.7346938775510204,0.7578947368421053,0.8456375838926175,0.1,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9798412698412698,0.9358751511047748
